"","Player","Team","Position","Age","Date of Birth","Birth City","Birth State/Province","Birth Country","Nationality","Height (in)","Weight (lbs)","Draft Year","Draft Team","Draft Round","Round Pick","Overall Draft Position"
"439","Tomas Nosek","BOS","L","31","1992-09-01","Pardubice","","CZE","CZE","75","205","-","-","-","-","-"
"151","Tomas Tatar","N.J","L","33","1990-12-01","Ilava","","SVK","SVK","70","173","2009","DET","2","30","60"
"456","Tony DeAngelo","CAR","D","28","1995-10-24","Sewell","NJ","USA","USA","71","180","2014","T.B","1","19","19"
"286","Torey Krug","STL","D","32","1991-04-12","Livonia","MI","USA","USA","69","194","-","-","-","-","-"
"227","Travis Boyd","ARI","C","30","1993-09-14","Hopkins","MN","USA","USA","72","190","2011","WSH","6","26","177"
"519","Travis Dermott","TOR, VAN","D","27","1996-12-22","Newmarket","ON","CAN","CAN","72","202","2015","TOR","2","4","34"
"110","Travis Hamonic","OTT, VAN","D","33","1990-08-16","St. Malo","MB","CAN","CAN","73","200","2008","NYI","2","23","53"
"534","Travis Konecny","PHI","C, R","27","1997-03-11","London","ON","CAN","CAN","70","175","2015","PHI","1","24","24"
"454","Travis Sanheim","PHI","D","27","1996-03-29","Elkhorn","MB","CAN","CAN","75","181","2014","PHI","1","17","17"
"644","Trent Frederic","BOS","C","26","1998-02-11","St. Louis","MO","USA","USA","75","214","2016","BOS","1","29","29"
"50","Trevor Lewis","CGY","C","37","1987-01-08","Salt Lake City","UT","USA","USA","73","201","2006","L.A","1","17","17"
"710","Trevor Moore","L.A","C","28","1995-03-31","Thousand Oaks","CA","USA","USA","70","195","-","-","-","-","-"
"432","Trevor van Riemsdyk","WSH","D","32","1991-07-24","Middletown","NJ","USA","USA","75","191","-","-","-","-","-"
"908","Trevor Zegras","ANA","C","23","2001-03-20","Bedford","NY","USA","USA","72","185","2019","ANA","1","9","9"
"811","Trey Fix-Wolansky","CBJ","R","24","1999-05-26","Edmonton","AB","CAN","CAN","67","191","2018","CBJ","7","18","204"
"677","Troy Stecher","DET, L.A","D","29","1994-04-07","Richmond","BC","CAN","CAN","70","184","-","-","-","-","-"
"591","Troy Terry","ANA","C, R","26","1997-09-10","Denver","CO","USA","USA","72","185","2015","ANA","5","27","148"
"369","Tucker Poolman","VAN","D","30","1993-06-08","Dubuque","IA","USA","USA","74","199","2013","WPG","5","6","127"
"280","Turner Elson","DET","C","31","1992-09-13","New Westminster","BC","CAN","CAN","72","193","-","-","-","-","-"
"847","Ty Dellandrea","DAL","C","23","2000-07-21","Toronto","ON","CAN","CAN","73","195","2018","DAL","1","13","13"
"860","Ty Smith","N.J","D","24","2000-03-24","Lloydminster","AB","CAN","CAN","71","180","2018","N.J","1","17","17"
"949","Tyce Thompson","N.J","R","24","1999-07-12","Calgary","AB","CAN","CAN","73","175","2019","N.J","4","3","96"
"635","Tyler Benson","EDM","L","26","1998-03-15","Edmonton","AB","CAN","CAN","72","190","2016","EDM","2","2","32"
"405","Tyler Bertuzzi","DET","L","29","1995-02-24","Sudbury","ON","CAN","CAN","73","186","2013","DET","2","28","58"
"128","Tyler Bozak","STL","C","38","1986-03-19","Regina","SK","CAN","CAN","73","187","-","-","-","-","-"
"105","Tyler Ennis","OTT","C, R","34","1989-10-06","Edmonton","AB","CAN","CAN","69","160","2008","BUF","1","26","26"
"126","Tyler Johnson","CHI","C","33","1990-07-29","Spokane","WA","USA","USA","68","185","-","-","-","-","-"
"365","Tyler Lewington","BOS","D","29","1994-12-05","Edmonton","AB","CAN","CAN","74","195","2013","WSH","7","23","204"
"367","Tyler Motte","NYR, VAN","C","29","1995-03-10","St. Clair","MI","USA","USA","70","192","2013","CHI","4","30","121"
"101","Tyler Myers","VAN","D","34","1990-02-01","Houston","TX","USA","CAN","80","229","2008","BUF","1","12","12"
"187","Tyler Pitlick","CGY, MTL","C","32","1991-11-01","Minneapolis","MN","USA","USA","74","200","2010","EDM","2","1","31"
"205","Tyler Seguin","DAL","C","32","1992-01-31","Brampton","ON","CAN","CAN","73","205","2010","BOS","1","2","2"
"180","Tyler Toffoli","CGY, MTL","C, R","31","1992-04-24","Scarborough","ON","CAN","CAN","72","203","2010","L.A","2","17","47"
"152","Tyson Barrie","EDM","D","32","1991-07-26","Victoria","BC","CAN","CAN","71","197","2009","COL","3","3","64"
"649","Tyson Jost","COL, MIN","C","26","1998-03-14","St. Albert","AB","CAN","CAN","71","187","2016","COL","1","10","10"
"738","Urho Vaakanainen","ANA, BOS","D","25","1999-01-01","Joensuu","","FIN","FIN","74","200","2017","BOS","1","18","18"
"417","Valeri Nichushkin","COL","R","29","1995-03-04","Chelyabinsk","","RUS","RUS","76","210","2013","DAL","1","10","10"
"945","Valtteri Puustinen","PIT","R","24","1999-06-04","Kuopio","","FIN","FIN","69","183","2019","PIT","7","17","203"
"936","Vasily Podkolzin","VAN","R","22","2001-06-24","Moscow","","RUS","RUS","73","190","2019","VAN","1","10","10"
"136","Victor Hedman","T.B","D","33","1990-12-18","Ornskoldsvik","","SWE","SWE","79","244","2009","T.B","1","2","2"
"653","Victor Mete","OTT","D","25","1998-06-07","Woodbridge","ON","CAN","CAN","69","187","2016","MTL","4","9","100"
"497","Victor Olofsson","BUF","L","28","1995-07-18","Ornskoldsvik","","SWE","SWE","71","181","2014","BUF","7","1","181"
"251","Victor Rask","MIN, SEA","C","31","1993-03-01","Leksand","","SWE","SWE","74","199","2011","CAR","2","12","42"
"931","Victor Soderstrom","ARI","D","23","2001-02-26","Gavle","","SWE","SWE","71","184","2019","ARI","1","11","11"
"481","Viktor Arvidsson","L.A","L","30","1993-04-08","Skellefteå","","SWE","SWE","70","185","2014","NSH","4","22","112"
"943","Viktor Lodin","OTT","C","24","1999-06-02","","","SWE","SWE","74","185","2019","OTT","4","1","94"
"923","Ville Heinola","WPG","D","23","2001-02-03","Honkajoki","","FIN","FIN","71","181","2019","WPG","1","20","20"
"518","Vince Dunn","SEA","D","27","1996-10-29","Mississauga","ON","CAN","CAN","72","200","2015","STL","2","26","56"
"234","Vincent Trocheck","CAR","C","30","1993-07-11","Pittsburgh","PA","USA","USA","71","184","2011","FLA","3","3","64"
"719","Vinni Lettieri","ANA","C","29","1995-02-06","Excelsior","MN","USA","USA","70","184","-","-","-","-","-"
"344","Vinnie Hinostroza","BUF","C","29","1994-04-03","Chicago","IL","USA","USA","70","183","2012","CHI","6","18","169"
"194","Vladimir Tarasenko","STL","R","32","1991-12-13","Yaroslavl","","RUS","RUS","73","228","2010","STL","1","16","16"
"508","Vladimir Tkachev","L.A","L","28","1995-10-05","Omsk","","RUS","RUS","69","170","-","-","-","-","-"
"594","Vladislav Gavrikov","CBJ","D","28","1995-11-21","Yaroslavl","","RUS","RUS","75","221","2015","CBJ","6","8","159"
"935","Vladislav Kolyachonok","ARI","D","22","2001-05-26","Minsk","","BLR","BLR","73","193","2019","FLA","2","21","52"
"277","Vladislav Namestnikov","DAL, DET","C","31","1992-11-22","Zhukovskiy","","RUS","RUS","72","179","2011","T.B","1","27","27"
"619","Wade Allison","PHI","R","26","1997-10-14","Carman","MB","CAN","CAN","74","205","2016","PHI","2","22","52"
"991","Walker Duehr","CGY","R","26","1997-11-23","Sioux Falls","SD","USA","USA","74","210","-","-","-","-","-"
"472","Warren Foegele","EDM","L","27","1996-04-01","Markham","ON","CAN","CAN","74","198","2014","CAR","3","7","67"
"92","Wayne Simmonds","TOR","R","35","1988-08-26","Scarborough","ON","CAN","CAN","74","184","2007","L.A","2","31","61"
"581","Will Borgen","SEA","D","27","1996-12-19","Moorhead","MN","USA","USA","75","204","2015","BUF","4","1","92"
"368","Will Butcher","BUF","D","29","1995-01-06","Sun Prairie","WI","USA","USA","70","195","2013","COL","5","2","123"
"404","William Carrier","VGK","L","29","1994-12-20","LaSalle","QC","CAN","CAN","74","218","2013","STL","2","27","57"
"996","William Eklund","S.J","C, L","21","2002-10-12","Stockholm","","SWE","SWE","71","181","2021","S.J","1","7","7"
"256","William Karlsson","VGK","C","31","1993-01-08","Marsta","","SWE","SWE","72","190","2011","ANA","2","23","53"
"477","William Lagesson","EDM, MTL","D","28","1996-02-22","Gothenburg","","SWE","SWE","74","207","2014","EDM","4","1","91"
"646","William Lockwood","VAN","R","25","1998-06-20","Royal Oak","MI","USA","USA","71","172","2016","VAN","3","3","64"
"446","William Nylander","TOR","C, R","27","1996-05-01","Calgary","AB","CAN","SWE","72","204","2014","TOR","1","8","8"
"803","Wyatt Kalynuk","CHI","D","26","1997-04-14","Brandon","MB","CAN","CAN","73","180","2017","PHI","7","10","196"
"570","Yakov Trenin","NSH","C","27","1997-01-13","Chelyabinsk","","RUS","RUS","74","201","2015","NSH","2","25","55"
"289","Yanni Gourde","SEA","C","32","1991-12-15","Saint-Narcisse","QC","CAN","CAN","69","174","-","-","-","-","-"
"986","Yegor Chinakhov","CBJ","R","23","2001-02-01","Omsk","","RUS","RUS","73","204","2020","CBJ","1","21","21"
"880","Yegor Sharangovich","N.J","C","25","1998-06-06","Minsk","","BLR","BLR","74","196","2018","N.J","5","17","141"
"109","Zac Dalpe","FLA","C","34","1989-11-01","Paris","ON","CAN","CAN","74","197","2008","CAR","2","15","45"
"946","Zac Jones","NYR","D","23","2000-10-18","Richmond","VA","USA","USA","70","178","2019","NYR","3","6","68"
"717","Zach Aston-Reese","ANA, PIT","C, L","29","1994-08-10","Staten Island","NY","USA","USA","73","205","-","-","-","-","-"
"98","Zach Bogosian","T.B","D","33","1990-07-15","Massena","NY","USA","USA","74","222","2008","ATL","1","3","3"
"200","Zach Hyman","EDM","C, L","31","1992-06-09","Toronto","ON","CAN","CAN","73","211","2010","FLA","5","3","123"
"8","Zach Parise","NYI","L","39","1984-07-28","Minneapolis","MN","USA","USA","71","195","2003","N.J","1","17","17"
"406","Zach Sanford","OTT, WPG","L","29","1994-11-09","Salem","MA","USA","USA","76","206","2013","WSH","2","31","61"
"561","Zach Senyshyn","OTT","R","26","1997-03-30","Ottawa","ON","CAN","CAN","73","205","2015","BOS","1","15","15"
"547","Zach Werenski","CBJ","D","26","1997-07-19","Grosse Pointe","MI","USA","USA","74","213","2015","CBJ","1","8","8"
"817","Zach Whitecloud","VGK","D","27","1996-11-28","Brandon","MB","CAN","CAN","74","207","-","-","-","-","-"
"952","Zachary Hayes","VGK","D","24","1999-04-24","Calgary","AB","CAN","CAN","75","219","-","-","-","-","-"
"144","Zack Kassian","EDM","R","33","1991-01-24","Windsor","ON","CAN","CAN","75","211","2009","BUF","1","13","13"
"714","Zack MacEwen","PHI","C","27","1996-07-08","Charlottetown","PE","CAN","CAN","75","205","-","-","-","-","-"
"1","Zdeno Chara","NYI","D","47","1977-03-18","Trencin","","SVK","SVK","81","250","1996","NYI","3","4","56"
"303","Zemgus Girgensons","BUF","L","30","1994-01-05","Riga","","LVA","LVA","74","200","2012","BUF","1","14","14"
